"date","state","county","locality","habitat","latitude","longitude","masl","subfamily","ant.genus","ant.species","code","collection","collector"
"2008-01-01","maine","waldo","Unity ME (Medow Plot 1) ","tall grasses (timothy); dominant goldenrod and milkweed; Queens Anne’s Lace on edge. Diverse. Not disturbed (grazed or mowed) for at least 20 years. ",44.6078,-69.3308,66,"Myrmicinae","Myrmica","sp. 1 “sculptilis”","myrscu","Unity College","A. Arnett"
"2008-01-01","maine","waldo","Unity ME (Medow Plot 2) ","tall grasses (timothy); dominant goldenrod and milkweed; Queens Anne’s Lace on edge. Diverse. Not disturbed (grazed or mowed) for at least 20 years. ",44.6078,-69.3308,66,"Myrmicinae","Myrmica","sp. 1 “sculptilis”","myrscu","Unity College","A. Arnett"
"2008-01-01","maine","waldo","Unity ME (Medow Plot 3) ","tall grasses (timothy); dominant goldenrod and milkweed; Queens Anne’s Lace on edge. Diverse. Not disturbed (grazed or mowed) for at least 20 years. ",44.6078,-69.3308,66,"Myrmicinae","Myrmica","sp. 1 “sculptilis”","myrscu","Unity College","A. Arnett"
"2008-01-01","maine","waldo","Unity ME (Medow Plot 2) ","tall grasses (timothy); dominant goldenrod and milkweed; Queens Anne’s Lace on edge. Diverse. Not disturbed (grazed or mowed) for at least 20 years. ",44.6078,-69.3308,66,"Myrmicinae","Stenamma","brevicorne","stebre","Unity College","A. Arnett"
"2008-01-01","maine","waldo","Unity ME (Medow Plot 3) ","tall grasses (timothy); dominant goldenrod and milkweed; Queens Anne’s Lace on edge. Diverse. Not disturbed (grazed or mowed) for at least 20 years. ",44.6078,-69.3308,66,"Ponerinae","Ponera","pennsylvanica","ponpen","Unity College","A. Arnett"
"2008-01-01","maine","waldo","Unity College Medow (Alcohol Collection)",NA,44.6078,-69.3308,66,"Formicinae","Lasius","flavus","lasfla","Unity College","A. Arnett"
"2008-01-01","maine","waldo","Unity; ME (Meadow Plot) (Alcohol Collection)",NA,44.6078,-69.3308,66,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","Unity College","A. Arnett"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Myrmicinae","Aphaenogaster","picea","aphpic","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Myrmicinae","Crematogaster","cerasi","crecer","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Formicinae","Formica","argentea","forarg","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Formicinae","Formica","integra","forint","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Formicinae","Formica","subaenescens","forsub1","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Formicinae","Lasius","neoniger","lasneo","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Myrmicinae","Myrmecina","americana","myrame1","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Myrmicinae","Myrmica","detritinodis","myrdet","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH","blueberry fields",44.6106,-67.9732,33,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Myrmicinae","Aphaenogaster","picea","aphpic","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Formicinae","Formica","argentea","forarg","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Formicinae","Formica","exsectoides","forexs","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Formicinae","Formica","integra","forint","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Formicinae","Formica","subaenescens","forsub1","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Formicinae","Formica","subintegra","forsub2","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Formicinae","Lasius","alienus","lasali","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Formicinae","Lasius","neoniger","lasneo","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Formicinae","Lasius","pallitarsus","laspal","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Myrmicinae","Myrmica","alaskensis","myrala","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Myrmicinae","Myrmica","detritinodis","myrdet","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Dolichoderinae","Tapinoma","sessile","tapses","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-LP-4C","blueberry fields",44.7713,-67.9294,83,"Myrmicinae","Temnothorax","ambiguus","temamb","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Formicinae","Formica","argentea","forarg","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Formicinae","Formica","exsectoides","forexs","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Formicinae","Formica","cf. fossaceps","forfos","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Formicinae","Formica","integra","forint","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Formicinae","Formica","rubicunda","forrub","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Formicinae","Lasius","neoniger","lasneo","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Myrmicinae","Myrmica","detritinodis","myrdet","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-7","blueberry fields",44.7364,-67.9138,80,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-1C","blueberry fields",44.7296,-67.8994,79,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-1C","blueberry fields",44.7296,-67.8994,79,"Myrmicinae","Crematogaster","cerasi","crecer","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-1C","blueberry fields",44.7296,-67.8994,79,"Formicinae","Formica","exsectoides","forexs","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-1C","blueberry fields",44.7296,-67.8994,79,"Formicinae","Formica","cf. fossaceps","forfos","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-1C","blueberry fields",44.7296,-67.8994,79,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-1C","blueberry fields",44.7296,-67.8994,79,"Formicinae","Formica","integra","forint","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-1C","blueberry fields",44.7296,-67.8994,79,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-1C","blueberry fields",44.7296,-67.8994,79,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-1C","blueberry fields",44.7296,-67.8994,79,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-1C","blueberry fields",44.7296,-67.8994,79,"Myrmicinae","Myrmica","detritinodis","myrdet","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-1C","blueberry fields",44.7296,-67.8994,79,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-1C","blueberry fields",44.7296,-67.8994,79,"Myrmicinae","Myrmica","incompleta","myrinc","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-OX-1C","blueberry fields",44.7296,-67.8994,79,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","Ecrebo","blueberry fields",44.7753,-67.8846,82,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Myrmicinae","Crematogaster","cerasi","crecer","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Formicinae","Formica","argentea","forarg","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Formicinae","Formica","exsectoides","forexs","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Formicinae","Formica","cf. fossaceps","forfos","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","Ecrebo","blueberry fields",44.7753,-67.8846,82,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Formicinae","Formica","subaenescens","forsub1","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","Ecrebo","blueberry fields",44.7753,-67.8846,82,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Formicinae","Formica","ulkei","forulk","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Formicinae","Lasius","alienus","lasali","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Formicinae","Lasius","neoniger","lasneo","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","Ecrebo","blueberry fields",44.7753,-67.8846,82,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Myrmicinae","Myrmica","detritinodis","myrdet","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","Ecrebo","blueberry fields",44.7753,-67.8846,82,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","Ecrebo","blueberry fields",44.7753,-67.8846,82,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-EC-5","blueberry fields",44.7753,-67.8846,82,"Dolichoderinae","Tapinoma","sessile","tapses","UMDE","Beth Choate"
"2008-01-01","maine","washington","Crebo","blueberry fields",44.7643,-67.8801,76,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","Crebo","blueberry fields",44.7643,-67.8801,76,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","Crebo","blueberry fields",44.7643,-67.8801,76,"Formicinae","Formica","integra","forint","UMDE","Beth Choate"
"2008-01-01","maine","washington","Crebo","blueberry fields",44.7643,-67.8801,76,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Myrmicinae","Aphaenogaster","picea","aphpic","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Myrmicinae","Crematogaster","cerasi","crecer","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Dolichoderinae","Dolichoderus","taschenbergi","doltas","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 6","blueberry fields",44.6691,-67.88,63,"Dolichoderinae","Dolichoderus","taschenbergi","doltas","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","argentea","forarg","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","exsectoides","forexs","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 6","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","exsectoides","forexs","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 6","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","integra","forint","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 6","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","integra","forint","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 6","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 6","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","rubicunda","forrub","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","subaenescens","forsub1","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","subintegra","forsub2","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 6","blueberry fields",44.6691,-67.88,63,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Lasius","alienus","lasali","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Lasius","flavus","lasfla","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Lasius","neoniger","lasneo","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 6","blueberry fields",44.6691,-67.88,63,"Formicinae","Lasius","neoniger","lasneo","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Formicinae","Lasius","pallitarsus","laspal","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Myrmicinae","Leptothorax","canadensis","lepcan","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Myrmicinae","Myrmica","detritinodis","myrdet","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 6","blueberry fields",44.6691,-67.88,63,"Myrmicinae","Myrmica","detritinodis","myrdet","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 6","blueberry fields",44.6691,-67.88,63,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 6","blueberry fields",44.6691,-67.88,63,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-15","blueberry fields",44.6691,-67.88,63,"Dolichoderinae","Tapinoma","sessile","tapses","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 6","blueberry fields",44.6691,-67.88,63,"Dolichoderinae","Tapinoma","sessile","tapses","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Myrmicinae","Crematogaster","cerasi","crecer","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Formicinae","Formica","argentea","forarg","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Formicinae","Formica","exsectoides","forexs","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Formicinae","Formica","integra","forint","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Formicinae","Formica","subaenescens","forsub1","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Formicinae","Lasius","neoniger","lasneo","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Myrmicinae","Myrmica","detritinodis","myrdet","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","18-HC-2A","blueberry fields",44.6969,-67.8789,72,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 4","blueberry fields",44.6721,-67.8725,75,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Myrmicinae","Crematogaster","cerasi","crecer","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Formicinae","Formica","argentea","forarg","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Formicinae","Formica","exsectoides","forexs","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Formicinae","Formica","cf. fossaceps","forfos","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 4","blueberry fields",44.6721,-67.8725,75,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 4","blueberry fields",44.6721,-67.8725,75,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Formicinae","Formica","rubicunda","forrub","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Formicinae","Lasius","alienus","lasali","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Formicinae","Lasius","flavus","lasfla","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Formicinae","Lasius","neoniger","lasneo","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Formicinae","Lasius","pallitarsus","laspal","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Myrmicinae","Myrmecina","americana","myrame1","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Myrmicinae","Myrmica","detritinodis","myrdet","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Myrmicinae","Myrmica","incompleta","myrinc","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 4","blueberry fields",44.6721,-67.8725,75,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Myrmicinae","Stenamma","diecki","stedie","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Dolichoderinae","Tapinoma","sessile","tapses","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SL-11","blueberry fields",44.6721,-67.8725,75,"Myrmicinae","Temnothorax","ambiguus","temamb","UMDE","Beth Choate"
