"date","state","county","locality","habitat","latitude","longitude","masl","subfamily","ant.genus","ant.species","code","collection","collector"
"2006-08-09","massachusetts","nantucket","MAS-NBI","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","McKennaFoster"
"2006-08-09","massachusetts","nantucket","SQUAMSWAMP","RedMapleTupeloSwamp",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","McKennaFoster"
"2009-08-09","massachusetts","nantucket","NorwoodFarm","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2009-08-09","massachusetts","nantucket","NorwoodFarm","ScrubOak/Grassland Mix",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2007-08-13","massachusetts","nantucket","HB03","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2007-08-13","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2007-08-13","massachusetts","nantucket","RAM-A","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2007-08-13","massachusetts","nantucket","RAM-C","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2007-08-13","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2006-08-16","massachusetts","nantucket","HB03","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2006-08-16","massachusetts","nantucket","RAM-C","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2006-08-16","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2006-08-16","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2004-08-17","massachusetts","nantucket","TuckernuckIsland","MixedDeciduousForest",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Collier/NLC"
"2004-08-17","massachusetts","nantucket","SMOOTHHUMMOCKS","Heathland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2004-08-17","massachusetts","nantucket","HB03","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2004-08-17","massachusetts","nantucket","RAM-5","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2004-08-17","massachusetts","nantucket","HM02","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2004-08-17","massachusetts","nantucket","TuckernuckIsland","MaritimeBeachDune",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Collier/NLC"
"2004-08-17","massachusetts","nantucket","TuckernuckIsland","MaritimeBeachDune",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Collier/NLC"
"2004-08-17","massachusetts","nantucket","TuckernuckIsland","MaritimeBeachDune",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Collier/NLC"
"2004-08-18","massachusetts","nantucket","SQUAMSWAMP","RedMapleTupeloSwamp",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2004-08-20","massachusetts","nantucket","STATEFOREST","PitchPineWhitePine",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2005-08-23","massachusetts","nantucket","Mowed-D","Heathland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2005-08-23","massachusetts","nantucket","Mowed-D","Heathland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2005-08-23","massachusetts","nantucket","HB03","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2005-08-23","massachusetts","nantucket","HB03","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2005-08-23","massachusetts","nantucket","Mowed-F","Heathland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2009-08-24","massachusetts","nantucket","NorwoodFarm","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2009-08-24","massachusetts","nantucket","NorwoodFarm","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2009-08-24","massachusetts","nantucket","NorwoodFarm","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2009-08-24","massachusetts","nantucket","NorwoodFarm","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2009-08-24","massachusetts","nantucket","NorwoodFarm","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2009-08-24","massachusetts","nantucket","NorwoodFarm","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2006-08-27","massachusetts","nantucket","TuckernuckIslandWest","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","McKennaFoster"
"2006-08-30","massachusetts","nantucket","MAS-NBI","Heathland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","McKennaFoster"
"2007-08-30","massachusetts","nantucket","HB03","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2007-08-30","massachusetts","nantucket","HB03","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2007-08-30","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2007-08-30","massachusetts","nantucket","RAM-A","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2007-08-30","massachusetts","nantucket","RAM-5","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2006-08-31","massachusetts","nantucket","Madequecham","PineHeathBarren",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","McKennaFoster"
"2006-09-01","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2006-09-01","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2006-09-01","massachusetts","nantucket","RAM-C","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2009-09-01","massachusetts","nantucket","NorwoodFarm","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2009-09-01","massachusetts","nantucket","NorwoodFarm","ScrubOak/Grassland Mix",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2008-09-05","massachusetts","nantucket","RAM-A","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2008-09-05","massachusetts","nantucket","HB03","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2009-09-05","massachusetts","nantucket","MuskegetIslandWest","MaritimeBeachDune",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","McKennaFoster"
"2004-09-08","massachusetts","nantucket","TuckernuckIsland","MaritimeBeachDune",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Collier/NLC"
"2004-09-08","massachusetts","nantucket","TuckernuckIsland","MixedDeciduousForest",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Collier/NLC"
"2004-09-08","massachusetts","nantucket","TuckernuckIsland","MixedDeciduousForest",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Collier/NLC"
"2004-09-08","massachusetts","nantucket","TuckernuckIsland","MixedDeciduousForest",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Collier/NLC"
"2004-09-08","massachusetts","nantucket","SQUAMSWAMP","RedMapleTupeloSwamp",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2004-09-08","massachusetts","nantucket","SQUAMSWAMP","RedMapleTupeloSwamp",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2004-09-13","massachusetts","nantucket","TuckernuckIsland","MixedDeciduousForest",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Collier/NLC"
"2004-09-13","massachusetts","nantucket","TuckernuckIsland","MixedDeciduousForest",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Collier/NLC"
"2004-09-13","massachusetts","nantucket","SMOOTHHUMMOCKS","Heathland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2004-09-13","massachusetts","nantucket","STATEFOREST","PitchPineWhitePine",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2006-09-16","massachusetts","nantucket","HB03","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2006-09-16","massachusetts","nantucket","HB03","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2006-09-16","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2006-09-16","massachusetts","nantucket","RAM-5","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2008-09-17","massachusetts","nantucket","RAM-A","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2008-09-17","massachusetts","nantucket","RAM-C","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2008-09-17","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2004-09-19","massachusetts","nantucket","HM02","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2004-09-19","massachusetts","nantucket","HB03","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2004-09-19","massachusetts","nantucket","SQUAMSWAMP","RedMapleTupeloSwamp",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2004-09-19","massachusetts","nantucket","HM02","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2004-09-19","massachusetts","nantucket","SMOOTHHUMMOCKS","Heathland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2007-09-19","massachusetts","nantucket","HB03","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2007-09-19","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2009-09-22","massachusetts","nantucket","NorwoodFarm","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2009-09-22","massachusetts","nantucket","NorwoodFarm","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2009-09-23","massachusetts","nantucket","NorwoodFarm","ScrubOak/Grassland Mix",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2009-09-23","massachusetts","nantucket","NorwoodFarm","ScrubOak/Grassland Mix",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2004-10-01","massachusetts","nantucket","SQUAMSWAMP","RedMapleTupeloSwamp",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2006-10-03","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2008-10-07","massachusetts","nantucket","HB03","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2008-10-07","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2008-10-07","massachusetts","nantucket","RAM-A","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2008-10-07","massachusetts","nantucket","HB03","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2004-10-11","massachusetts","nantucket","STATEFOREST","PitchPineWhitePine",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2004-10-11","massachusetts","nantucket","HM02","ScrubOakShrubland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2007-10-11","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2004-10-12","massachusetts","nantucket","SMOOTHHUMMOCKS","Heathland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2006-10-19","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
"2009-10-21","massachusetts","nantucket","NorwoodFarm","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","Mello"
"2007-11-15","massachusetts","nantucket","RAM-B","Grassland",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
NA,"massachusetts","nantucket","STATEFOREST","PitchPineWhitePine",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","HFR","MelloWeed"
